Energy (GeV),Mass (GeV),Cross Section / C_{\mu 	au}^2 (fb)
3162,17.84,0.35486356296385957
3162,18.2,0.3227749789952306
3162,18.56,0.2949600022229527
3162,18.919999999999998,0.27071457634532026
3162,19.28,0.2494626968730711
3162,19.64,0.23071369094593422
3162,20.0,0.21406215820711458
3162,21.0,0.17626283768573403
3162,22.0,0.14723866862288507
3162,23.0,0.12404625584224757
3162,24.0,0.10499874596304248
3162,25.0,0.0891031443945034
3162,26.0,0.07573940530743896
3162,27.0,0.06446677101347546
3162,28.0,0.054946827826874683
3162,29.0,0.046895644503550556
3162,30.0,0.040071569924425295
3162,31.0,0.034272746942149594
3162,32.0,0.029330557291810812
3162,33.0,0.025107343306370683
3162,34.0,0.021492305148685262
3162,35.0,0.018394178166821096
3162,36.0,0.015737070034987456
3162,37.0,0.013457434053755367
3162,38.0,0.011500941135250338
3162,39.0,0.009821109434799942
3162,40.0,0.008378985324330089
3162,41.0,0.007140486814944503
3162,42.0,0.006077544012221136
3162,43.0,0.00516527288572155
3162,44.0,0.004382945561393973
3162,45.0,0.0037124942266734415
3162,46.0,0.0031383935611674746
3162,47.0,0.002647296234930974
3162,48.0,0.002227664592820489
3162,49.0,0.001869588214280041
3162,50.0,0.0015644713266295001
3162,51.0,0.0013049829192796306
3162,52.0,0.0010847060192193977
3162,53.0,0.0008980728334260472
3162,54.0,0.0007403765748785788
3162,55.0,0.0006074550595949259
3162,56.0,0.0004957809864327969
3162,57.0,0.0004022493415431014
3162,58.0,0.0003242250100632418
3162,59.0,0.0002594116414091302
3162,60.0,0.00020582970353015447
3162,61.0,0.0001617823841589661
3162,62.0,0.00012579980685838686
3162,63.0,9.662003232640617e-05
3162,64.0,7.31576336136492e-05
3162,65.0,5.447510636197246e-05
3162,66.0,3.977572316391295e-05
3162,67.0,2.83690626169077e-05
3162,68.0,1.9667097921477672e-05
3162,69.0,1.3165642619324041e-05
3162,70.0,8.432379873784272e-06
3162,71.0,5.100529517214738e-06
3162,72.0,2.856569175382889e-06
3162,73.0,1.4347887457207648e-06
3162,74.0,6.111485603548168e-07
3162,75.0,1.9690703257241898e-07
3162,76.0,3.584729792374472e-08
3162,77.0,1.2560171918267379e-09
3162,78.0,0.0
3162,79.0,0.0
3162,80.0,0.0
3162,81.0,0.0
3162,82.0,0.0
3162,83.0,0.0
3162,84.0,0.0
3162,85.0,0.0
3162,86.0,0.0
3162,87.0,0.0
3162,88.0,0.0
3162,89.0,0.0
3162,90.0,0.0
3162,91.0,0.0
3162,92.0,0.0
3162,93.0,0.0
3162,94.0,0.0
3162,95.0,0.0
3162,96.0,0.0
3162,97.0,0.0
3162,98.0,0.0
3162,99.0,0.0
3981,1.77,525.778340207819
3981,2.0,461.7098169426075
3981,2.36,377.92030794688395
3981,2.7199999999999998,310.7351155533587
3981,3.08,256.70410786788545
3981,3.44,213.0506241676856
3981,3.8,177.59387864823915
3981,4.16,148.63801399998943
3981,4.52,124.86534766266053
3981,4.88,105.24986387171268
3981,5.24,88.98771580896235
3981,5.6,75.44637502358678
3981,5.96,64.12450158091886
3981,6.32,54.623040279244535
3981,6.68,46.62207724668258
3981,7.04,39.863722713314175
3981,7.3999999999999995,34.13900532323159
3981,7.76,29.277792380773008
3981,8.120000000000001,25.140352009610254
3981,8.48,21.610984802373963
3981,8.84,18.594852560737017
3981,9.2,16.013572152362606
3981,9.559999999999999,13.801485057562921
3981,9.92,11.902742732899682
3981,10.28,10.27146245876492
3981,10.64,8.868955451301025
3981,11.0,7.661734199044944
3981,11.36,6.622240516092558
3981,11.719999999999999,5.726734462997687
3981,12.08,4.954782906035957
3981,12.44,4.289434027392606
3981,12.799999999999999,3.715616550727056
3981,13.16,3.22085851706345
3981,13.52,2.794188102619534
3981,13.879999999999999,2.4263491254350216
3981,14.24,2.1091234043722733
3981,14.6,1.835777703297711
3981,14.959999999999999,1.6001030877170648
3981,15.32,1.3970738194099392
3981,15.68,1.222107587881256
3981,16.04,1.0714222736292813
3981,16.4,0.9415931378511384
3981,16.759999999999998,0.8297516144600945
3981,17.119999999999997,0.7333915686224506
3981,17.479999999999997,0.6503273678344844
3981,17.84,0.5787000979045301
3981,18.2,0.5168855583315751
3981,18.56,0.46346871078376456
3981,18.919999999999998,0.41725574269642735
3981,19.28,0.3772028198922295
3981,19.64,0.3424106475421195
3981,20.0,0.3121163242037389
3981,21.0,0.24636183900488232
3981,22.0,0.19985656897268358
3981,23.0,0.16572215289864295
3981,24.0,0.13963262619079575
3981,25.0,0.11891680245548855
3981,26.0,0.1019501790863577
3981,27.0,0.08774200745066053
3981,28.0,0.07568595846187486
3981,29.0,0.06538035342862075
3981,30.0,0.05654400840824542
3981,31.0,0.048957464453636364
3981,32.0,0.04243714165002237
3981,33.0,0.0368265018119848
3981,34.0,0.03198933901489543
3981,35.0,0.027808548789307577
3981,36.0,0.024187373347132533
3981,37.0,0.021043560908671807
3981,38.0,0.01830946433715666
3981,39.0,0.015929570654824792
3981,40.0,0.013856110512081061
3981,41.0,0.012048986360755519
3981,42.0,0.010473457651665123
3981,43.0,0.0090995415706104
3981,44.0,0.007901050750446038
3981,45.0,0.006855462152505577
3981,46.0,0.005943199683622967
3981,47.0,0.005147381949062958
3981,48.0,0.00445326749141839
3981,49.0,0.0038481629429074566
3981,50.0,0.00332089038170559
3981,51.0,0.0028617061419196326
3981,52.0,0.0024620639698937235
3981,53.0,0.0021145620667917023
3981,54.0,0.0018126408004695298
3981,55.0,0.0015505947355900877
3981,56.0,0.0013234522040415943
3981,57.0,0.001126815670683251
3981,58.0,0.0009568045176298508
3981,59.0,0.0008100788876057076
3981,60.0,0.0006836557709948989
3981,61.0,0.0005749533765853953
3981,62.0,0.0004816862117351881
3981,63.0,0.00040185575357766756
3981,64.0,0.0003337005099391707
3981,65.0,0.0002756992453497154
3981,66.0,0.00022648954811629667
3981,67.0,0.00018489839199906346
3981,68.0,0.00014988984466798036
3981,69.0,0.00012055692866972901
3981,70.0,9.611373331042929e-05
3981,71.0,7.586185605202561e-05
3981,72.0,5.919880019569348e-05
3981,73.0,4.559623172293711e-05
3981,74.0,3.459203363012888e-05
3981,75.0,2.578448810361897e-05
3981,76.0,1.882334842560002e-05
3981,77.0,1.3403270157187442e-05
3981,78.0,9.259575099124754e-06
3981,79.0,6.162069878169398e-06
3981,80.0,3.910637632381959e-06
3981,81.0,2.33269865471065e-06
3981,82.0,1.279107825809742e-06
3981,83.0,6.21514352669857e-07
3981,84.0,2.502177057904286e-07
3981,85.0,7.223723154279322e-08
3981,86.0,9.870392337128473e-09
3981,87.0,7.703162815353745e-11
3981,88.0,0.0
3981,89.0,0.0
3981,90.0,0.0
3981,91.0,0.0
3981,92.0,0.0
3981,93.0,0.0
3981,94.0,0.0
3981,95.0,0.0
3981,96.0,0.0
3981,97.0,0.0
3981,98.0,0.0
3981,99.0,0.0
5012,1.77,600.2765584925546
5012,2.0,529.8921866981534
5012,2.36,437.387228096645
5012,2.7199999999999998,362.7470854884271
5012,3.08,302.3319390000198
5012,3.44,253.1997393117704
5012,3.8,213.02099804907698
5012,4.16,179.98155577576125
5012,4.52,152.6636332782903
5012,4.88,129.95832050617557
5012,5.24,110.99297177333507
5012,5.6,95.07745001662524
5012,5.96,81.66540547315826
5012,6.32,70.31764425335766
5012,6.68,60.68106769594716
5012,7.04,52.470241654697745
5012,7.3999999999999995,45.4532350666724
5012,7.76,39.43885205551188
5012,8.120000000000001,34.2714989463063
5012,8.48,29.82085194458454
5012,8.84,25.978244103601135
5012,9.2,22.65483386151886
5012,9.559999999999999,19.77598803731513
5012,9.92,17.277477504174943
5012,10.28,15.105735383062079
5012,10.64,13.216160498999011
5012,11.0,11.569989487560951
5012,11.36,10.134101747690602
5012,11.719999999999999,8.880958490088485
5012,12.08,7.786218621600686
5012,12.44,6.82922670558699
5012,12.799999999999999,5.992339965145369
5012,13.16,5.259869479890498
5012,13.52,4.6188468731782555
5012,13.879999999999999,4.057467453596796
5012,14.24,3.565929254753461
5012,14.6,3.135357899065045
5012,14.959999999999999,2.7581827848004616
5012,15.32,2.4278591076796854
5012,15.68,2.138523361663951
5012,16.04,1.8851199084140335
5012,16.4,1.663218530923029
5012,16.759999999999998,1.4689306819058576
5012,17.119999999999997,1.2988656438909318
5012,17.479999999999997,1.1500062866539573
5012,17.84,1.019727974978974
5012,18.2,0.905739265408041
5012,18.56,0.8060016178550787
5012,18.919999999999998,0.7187412595718874
5012,19.28,0.6423691475423648
5012,19.64,0.575545143635493
5012,20.0,0.5170392215007688
5012,21.0,0.3898214563735281
5012,22.0,0.30120790061520974
5012,23.0,0.23876519016708375
5012,24.0,0.19395861149097587
5012,25.0,0.16099704726487976
5012,26.0,0.1360076344297319
5012,27.0,0.11643156725225046
5012,28.0,0.10061078927533605
5012,29.0,0.0874790638830109
5012,30.0,0.07635653581426852
5012,31.0,0.06680512551789843
5012,32.0,0.05853620848444568
5012,33.0,0.051344898427945526
5012,34.0,0.045080254662351014
5012,35.0,0.03961633718031605
5012,36.0,0.03484841755019424
5012,37.0,0.03068341177180366
5012,38.0,0.027039479252090482
5012,39.0,0.023845909283997754
5012,40.0,0.0210412108893261
5012,41.0,0.018572854791551248
5012,42.0,0.016397486585188
5012,43.0,0.014477678734447117
5012,44.0,0.01278187546818647
5012,45.0,0.011283095298033865
5012,46.0,0.009958006959890508
5012,47.0,0.008786041420119404
5012,48.0,0.007749310550408607
5012,49.0,0.006832098028693371
5012,50.0,0.006020363296038848
5012,51.0,0.005301862175828229
5012,52.0,0.004665984181176821
5012,53.0,0.004103228639241699
5012,54.0,0.003605236546043662
5012,55.0,0.0031647555055276952
5012,56.0,0.0027752552794128166
5012,57.0,0.0024309637008748932
5012,58.0,0.0021268179873977873
5012,59.0,0.001858271594016971
5012,60.0,0.0016213361693122917
5012,61.0,0.0014124272434627727
5012,62.0,0.001228379004962209
5012,63.0,0.0010664102937893774
5012,64.0,0.0009239963228208049
5012,65.0,0.000798922156232433
5012,66.0,0.0006892315151555521
5012,67.0,0.0005931319527962615
5012,68.0,0.0005090925998540134
5012,69.0,0.0004356987630416709
5012,70.0,0.0003717275710529077
5012,71.0,0.00031607429911082255
5012,72.0,0.00026776192446606396
5012,73.0,0.00022591921805504073
5012,74.0,0.00018977662963963615
5012,75.0,0.0001586445171628725
5012,76.0,0.00013191336311833672
5012,77.0,0.00010904056456872665
5012,78.0,8.95472879628562e-05
5012,79.0,7.30057453642274e-05
5012,80.0,5.903714712737569e-05
5012,81.0,4.730693754998058e-05
5012,82.0,3.7517770306640225e-05
5012,83.0,2.9407129540965657e-05
5012,84.0,2.2741671574029787e-05
5012,85.0,1.7315639943003614e-05
5012,86.0,1.2947500855086138e-05
5012,87.0,9.476525027191624e-06
5012,88.0,6.761035682772816e-06
5012,89.0,4.676416598131212e-06
5012,90.0,3.112566186191326e-06
5012,91.0,1.9731284542693547e-06
5012,92.0,1.1735201091599728e-06
5012,93.0,6.398562234802061e-07
5012,94.0,3.0775485435738926e-07
5012,95.0,1.2158201321562206e-07
5012,96.0,3.372443850869213e-08
5012,97.0,4.072736807191478e-09
5012,98.0,7.974476543330719e-12
5012,99.0,0.0
6310,1.77,678.0088348084665
6310,2.0,601.257907382073
6310,2.36,499.94496660096837
6310,2.7199999999999998,417.7558074543397
6310,3.08,350.86170648462866
6310,3.44,296.1506168551219
6310,3.8,251.15366969169892
6310,4.16,213.93335280093333
6310,4.52,182.97313013718195
6310,4.88,157.08115808581755
6310,5.24,135.31737710623764
6310,5.6,116.93657336779337
6310,5.96,101.34349382345493
6310,6.32,88.06053987243455
6310,6.68,76.70275187885923
6310,7.04,66.95632154804241
6310,7.3999999999999995,58.565216206501454
6310,7.76,51.319032698406644
6310,8.120000000000001,45.04482502356907
6310,8.48,39.59769067176153
6310,8.84,34.85735943047218
6310,9.2,30.722226640667216
6310,9.559999999999999,27.10863189069248
6310,9.92,23.945282049030936
6310,10.28,21.170273536018033
6310,10.64,18.732587491118903
6310,11.0,16.588585922773838
6310,11.36,14.699702531614143
6310,11.719999999999999,13.033872324180466
6310,12.08,11.563411288829025
6310,12.44,10.263670281484991
6310,12.799999999999999,9.114484295013277
6310,13.16,8.09692284065991
6310,13.52,7.195824999115365
6310,13.879999999999999,6.396992097867033
6310,14.24,5.688803804079211
6310,14.6,5.060383120631771
6310,14.959999999999999,4.502798247826313
6310,15.32,4.007729127902433
6310,15.68,3.568194061809925
6310,16.04,3.1778017290610436
6310,16.4,2.8310680605546077
6310,16.759999999999998,2.5230450031869522
6310,17.119999999999997,2.249441762567428
6310,17.479999999999997,2.0064520096989042
6310,17.84,1.7905568166260384
6310,18.2,1.5988259574337254
6310,18.56,1.4285952522831409
6310,18.919999999999998,1.2773930772621434
6310,19.28,1.1431857457723869
6310,19.64,1.0240475917077434
6310,20.0,0.9182950125928894
6310,21.0,0.6829787540231155
6310,22.0,0.5141989076634782
6310,23.0,0.39307888669442087
6310,24.0,0.30593128287927757
6310,25.0,0.24288293429974003
6310,26.0,0.1968402814537552
6310,27.0,0.1627393066380618
6310,28.0,0.1369922931828929
6310,29.0,0.11709851105689717
6310,30.0,0.1013242151427272
6310,31.0,0.08848276882109007
6310,32.0,0.07777786629044818
6310,33.0,0.06867089549836991
6310,34.0,0.060806470355519344
6310,35.0,0.05394210454266512
6310,36.0,0.04791126831388298
6310,37.0,0.042592880014460315
6310,38.0,0.03789422417539256
6310,39.0,0.033739475825688606
6310,40.0,0.030063875141356455
6310,41.0,0.02681004917400438
6310,42.0,0.023926730954779835
6310,43.0,0.02136868887096538
6310,44.0,0.01909562728018774
6310,45.0,0.017072434709924655
6310,46.0,0.01526853887932489
6310,47.0,0.013658278470896637
6310,48.0,0.012218846499436203
6310,49.0,0.010931190013533989
6310,50.0,0.009778585942802976
6310,51.0,0.008746434943896729
6310,52.0,0.007821891281698534
6310,53.0,0.0069936176147310175
6310,54.0,0.006251378374704865
6310,55.0,0.0055861443593445675
6310,56.0,0.004989768643556802
6310,57.0,0.00445510098184473
6310,58.0,0.003975725301522225
6310,59.0,0.0035459003877082854
6310,60.0,0.0031605476860977716
6310,61.0,0.0028151669957513638
6310,62.0,0.002505637490007918
6310,63.0,0.00222833278139995
6310,64.0,0.0019800064661296586
6310,65.0,0.0017576804309727785
6310,66.0,0.0015587392027881157
6310,67.0,0.0013808011405049706
6310,68.0,0.0012217357535843974
6310,69.0,0.0010796391586240244
6310,70.0,0.0009527782577041625
6310,71.0,0.0008396139700987624
6310,72.0,0.000738742889339106
6310,73.0,0.0006489203509548294
6310,74.0,0.0005690069277886606
6310,75.0,0.0004979869759188343
6310,76.0,0.00043494011025426663
6310,77.0,0.00037904125788723635
6310,78.0,0.0003295474352896188
6310,79.0,0.00028579272577350335
6310,80.0,0.0002471645547185626
6310,81.0,0.000213129909629324
6310,82.0,0.00018319233511434073
6310,83.0,0.00015691510325271422
6310,84.0,0.0001339019500870168
6310,85.0,0.00011379595862478501
6310,86.0,9.627769363442162e-05
6310,87.0,8.105815129312983e-05
6310,88.0,6.787743636129355e-05
6310,89.0,5.650604530851789e-05
6310,90.0,4.6732079290313084e-05
6310,91.0,3.836936423316084e-05
6310,92.0,3.124908629598756e-05
6310,93.0,2.5220549042150478e-05
6310,94.0,2.014803222494887e-05
6310,95.0,1.5910697833339665e-05
6310,96.0,1.239954954116192e-05
6310,97.0,9.517471791030092e-06
6310,98.0,7.1770902912153165e-06
6310,99.0,5.301315957114647e-06
7943,1.77,758.5218066722008
7943,2.0,675.3612717300066
7943,2.36,565.1815000166555
7943,2.7199999999999998,475.373010753775
7943,3.08,401.930430501786
7943,3.44,341.57020783071385
7943,3.8,291.68210474552683
7943,4.16,250.20818520209858
7943,4.52,215.53196705449693
7943,4.88,186.38030430632108
7943,5.24,161.74594978725742
7943,5.6,140.82653982038494
7943,5.96,122.98186287498042
7943,6.32,107.69499816612388
7943,6.68,94.54767947458984
7943,7.04,83.19806331725093
7943,7.3999999999999995,73.36790591193429
7943,7.76,64.82685265469998
7943,8.120000000000001,57.38412179909423
7943,8.48,50.879537033139265
7943,8.84,45.18142614226723
7943,9.2,40.17831192194172
7943,9.559999999999999,35.77462550733296
7943,9.92,31.891320924070108
7943,10.28,28.460934716850304
7943,10.64,25.424096073423495
7943,11.0,22.732334981910004
7943,11.36,20.342469751068432
7943,11.719999999999999,18.217181707269948
7943,12.08,16.325820154155938
7943,12.44,14.639440038734048
7943,12.799999999999999,13.135208865682575
7943,13.16,11.791320346548185
7943,13.52,10.590146957270388
7943,13.879999999999999,9.515246224474975
7943,14.24,8.552808215783772
7943,14.6,7.690281380854614
7943,14.959999999999999,6.917092361828274
7943,15.32,6.223285506970981
7943,15.68,5.600734904280141
7943,16.04,5.041482002739472
7943,16.4,4.539352484432726
7943,16.759999999999998,4.0879492974897795
7943,17.119999999999997,3.6823131670845264
7943,17.479999999999997,3.317628581956443
7943,17.84,2.98960552748934
7943,18.2,2.69477345824513
7943,18.56,2.4294838044821727
7943,18.919999999999998,2.1908947847253604
7943,19.28,1.976318948909565
7943,19.64,1.7832694302797485
7943,20.0,1.6096621503922728
7943,21.0,1.2137424786107713
7943,22.0,0.9191026800936017
7943,23.0,0.7000084574854573
7943,24.0,0.5372840787395783
7943,25.0,0.4164726268754987
7943,26.0,0.3267498915344511
7943,27.0,0.2599986970838106
7943,28.0,0.21015469135748355
7943,29.0,0.1726871408164302
7943,30.0,0.14425660918468078
7943,31.0,0.12239331397407208
7943,32.0,0.10529749057137337
7943,33.0,0.0916659372779773
7943,34.0,0.08056689203838988
7943,35.0,0.07133526892657518
7943,36.0,0.06350829994513985
7943,37.0,0.056758667173709816
7943,38.0,0.05086160442009863
7943,39.0,0.04565822280739563
7943,40.0,0.041036538396683
7943,41.0,0.03691444600909797
7943,42.0,0.03322878583876493
7943,43.0,0.02992990462816766
7943,44.0,0.026975107466719075
7943,45.0,0.024327494950419942
7943,46.0,0.02195412093795085
7943,47.0,0.019824993173993884
7943,48.0,0.01791321689864661
7943,49.0,0.016194627359005415
7943,50.0,0.014647522596918039
7943,51.0,0.01325291230528322
7943,52.0,0.011994217406918773
7943,53.0,0.010856869587371094
7943,54.0,0.009828215615734718
7943,55.0,0.008897186552764537
7943,56.0,0.008054026572318471
7943,57.0,0.007290244236512375
7943,58.0,0.006598142920465855
7943,59.0,0.005970883424171941
7943,60.0,0.0054022961383524285
7943,61.0,0.0048867850815676695
7943,62.0,0.004419350759541679
7943,63.0,0.00399543907187987
7943,64.0,0.003610937070274049
7943,65.0,0.003262167191518431
7943,66.0,0.002945807602157519
7943,67.0,0.0026588723081668545
7943,68.0,0.0023986291971682203
7943,69.0,0.002162633890565045
7943,70.0,0.0019486849748793025
7943,71.0,0.0017547643408124705
7943,72.0,0.0015790320781835505
7943,73.0,0.0014198497079294318
7943,74.0,0.0012756998452115177
7943,75.0,0.0011452023389479508
7943,76.0,0.0010271220138659905
7943,77.0,0.000920322282151381
7943,78.0,0.0008237792210594244
7943,79.0,0.0007365625968144376
7943,80.0,0.0006578095505437328
7943,81.0,0.000586754506077833
7943,82.0,0.0005226877968930579
7943,83.0,0.000464963234087323
7943,84.0,0.00041299802752973823
7943,85.0,0.0003662602260010953
7943,86.0,0.00032426125907294827
7943,87.0,0.0002865636596691584
7943,88.0,0.0002527615101746765
7943,89.0,0.00022248692043205207
7943,90.0,0.000195409879147872
7943,91.0,0.00017122511417680682
7943,92.0,0.00014965312089515562
7943,93.0,0.0001304462975935264
7943,94.0,0.00011337248854778331
7943,95.0,9.822278377670284e-05
7943,96.0,8.481120821316267e-05
7943,97.0,7.296035136198197e-05
7943,98.0,6.251655514578646e-05
7943,99.0,5.33349400590128e-05
10000,1.77,841.5274863020821
10000,2.0,751.9244490814668
10000,2.36,632.8141534774121
10000,2.7199999999999998,535.3308436998216
10000,3.08,455.2803789979002
10000,3.44,389.2109105642265
10000,3.8,334.36942310673174
10000,4.16,288.5809151921447
10000,4.52,250.1267205093846
10000,4.88,217.6554063402409
10000,5.24,190.09042107520017
10000,5.6,166.5749949206799
10000,5.96,146.42053959931565
10000,6.32,129.07225842587982
10000,6.68,114.07882986553702
10000,7.04,101.07153456316225
10000,7.3999999999999995,89.74920141587468
10000,7.76,79.85990180940382
10000,8.120000000000001,71.19650596157102
10000,8.48,63.58550700874708
10000,8.84,56.881121692351286
10000,9.2,50.9608280036703
10000,9.559999999999999,45.721470012409924
10000,9.92,41.07312879716729
10000,10.28,36.942372771599196
10000,10.64,33.26419534774874
10000,11.0,29.982729019140027
10000,11.36,27.050944612557345
10000,11.719999999999999,24.427222620019798
10000,12.08,22.075975113985205
10000,12.44,19.96592644944918
10000,12.799999999999999,18.070039506450563
10000,13.16,16.364835609970132
10000,13.52,14.828814399653659
10000,13.879999999999999,13.444605507081112
10000,14.24,12.195251188075217
10000,14.6,11.067330975415723
10000,14.959999999999999,10.047617034566619
10000,15.32,9.125435119122052
10000,15.68,8.290681142575112
10000,16.04,7.534596816298831
10000,16.4,6.84956734635461
10000,16.759999999999998,6.2283068837004345
10000,17.119999999999997,5.6648954237408295
10000,17.479999999999997,5.153498871578887
10000,17.84,4.689207653411889
10000,18.2,4.267564136348302
10000,18.56,3.884534481793185
10000,18.919999999999998,3.5364846496700455
10000,19.28,3.2200731698498406
10000,19.64,2.9325182422719465
10000,20.0,2.670985664562224
10000,21.0,2.062399752492415
10000,22.0,1.594733045475266
10000,23.0,1.2353864122390954
10000,24.0,0.9593962877845021
10000,25.0,0.7475676306743833
10000,26.0,0.5851325161056375
10000,27.0,0.46066498415114987
10000,28.0,0.3653749128387215
10000,29.0,0.29240493872131446
10000,30.0,0.2364933007249212
10000,31.0,0.19356482076174578
10000,32.0,0.16048066425920113
10000,33.0,0.13483898092010327
10000,34.0,0.11480288717544017
10000,35.0,0.09897950951496073
10000,36.0,0.08631514577329943
10000,37.0,0.07602286149037711
10000,38.0,0.06751695108452233
10000,39.0,0.06036689012178058
10000,40.0,0.05425477886239534
10000,41.0,0.04895345072995502
10000,42.0,0.04429556687832153
10000,43.0,0.04016164359988218
10000,44.0,0.03646538683994114
10000,45.0,0.03314168934114104
10000,46.0,0.030142925308775964
10000,47.0,0.027431504416448656
10000,48.0,0.02497652991206438
10000,49.0,0.02275247023961272
10000,50.0,0.020737159311018195
10000,51.0,0.018910193632797823
10000,52.0,0.017253230551883506
10000,53.0,0.01574969510862881
10000,54.0,0.014384377333194316
10000,55.0,0.013143362085271355
10000,56.0,0.012014029624293855
10000,57.0,0.010985262243477007
10000,58.0,0.010047092094381926
10000,59.0,0.009190697233898114
10000,60.0,0.008408318135589368
10000,61.0,0.00769296282253886
10000,62.0,0.007038571613159689
10000,63.0,0.006439696480144071
10000,64.0,0.005891451791322244
10000,65.0,0.005389429473858321
10000,66.0,0.004929688500521155
10000,67.0,0.004508598530971655
10000,68.0,0.0041228339388078164
10000,69.0,0.0037693976926970983
10000,70.0,0.00344553636407311
10000,71.0,0.003148751568657514
10000,72.0,0.002876744404859294
10000,73.0,0.002627443599606921
10000,74.0,0.0023989355110703844
10000,75.0,0.0021894929297980622
10000,76.0,0.001997533931255775
10000,77.0,0.0018216260454628971
10000,78.0,0.0016604454681842453
10000,79.0,0.0015127865439316728
10000,80.0,0.0013775329711040421
10000,81.0,0.0012536778272763565
10000,82.0,0.0011402864866193036
10000,83.0,0.0010364977487614057
10000,84.0,0.0009415296032208785
10000,85.0,0.0008546615290718613
10000,86.0,0.0007752261740145457
10000,87.0,0.0007026187926915491
10000,88.0,0.0006362799131888021
10000,89.0,0.0005756986527929365
10000,90.0,0.0005204028241444277
10000,91.0,0.0004699505926566078
10000,92.0,0.00042395040821782926
10000,93.0,0.00038203315283307464
10000,94.0,0.000343862583077439
10000,95.0,0.0003091236083922806
10000,96.0,0.0002775359787252416
10000,97.0,0.00024883185764755034
10000,98.0,0.0002227717980189932
10000,99.0,0.00019913292556990555
